segment_id,latitude,longitude,elevation_m,road_length_m,distance_to_water_body_m,road_age_years,pavement_thickness_cm,surface_crack_density_pct,pavement_condition_index,rut_depth_mm,surface_deformation_mm,avg_daily_traffic,heavy_vehicle_pct,traffic_load_index,avg_vehicle_speed_kmh,soil_moisture_pct,soil_density_g_cm3,soil_bearing_capacity_kpa,groundwater_depth_m,soil_porosity_pct,soil_settlement_mm,void_ratio,annual_rainfall_mm,max_daily_rainfall_mm,flood_frequency_per_year,temperature_variation_c,drainage_efficiency,waterlogging_duration_hr,underground_pipe_density,pipe_age_years,pipe_leakage_index,distance_to_pipeline_m,utility_excavation_count,sewer_condition_index,historical_collapse_count,distance_to_previous_collapse_m,nearby_construction_intensity,building_density_per_km2,land_subsidence_rate_mm_year,spatial_vulnerability_index,collapse_risk_level
URC_11963,12.9394,80.0893,20.5616,269.3918,1053.695,38,42.2656,19.8712,65.9893,23.5421,43.5801,44656,15.4747,0.3525,66.3687,36.4323,2.0314,380.4741,11.3672,33.153,41.214,0.684,1341.684,169.306,7,37.8274,0.4787,32.6247,0.0463,47,0.4919,11.1711,2,48.3032,5,95.117,0.5125,1092,5.6465,0.3456,Moderate
URC_11964,12.8883,80.1718,40.1375,903.4796,771.3363,50,33.9529,34.1531,59.2218,25.7715,67.8268,60109,14.6014,0.5364,56.9745,38.5985,1.5538,395.7274,11.0907,40.4729,71.8041,0.6873,1961.471,263.0863,11,23.7025,0.4157,48.2519,0.0597,43,0.5701,20.5931,5,54.1265,2,295.7573,0.5359,5176,19.1538,0.4017,Critical
URC_11965,13.0467,80.1488,14.289,198.5049,372.5488,49,20.6554,49.5849,50.7667,26.3014,64.2955,99127,7.2442,0.5959,30.3597,20.3819,1.8477,447.0405,22.7135,35.7969,33.7701,0.5331,778.9574,77.5122,5,34.829,0.5574,26.5503,0.6012,28,0.2025,3.9686,9,69.1724,2,428.6238,0.1459,4802,17.0359,0.3075,High
URC_11966,13.0039,80.1142,51.6755,1113.3315,1151.3652,28,40.9185,23.4391,58.0223,13.2009,36.7792,81225,28.0813,0.7404,48.6277,45.5154,1.4546,273.67,9.8281,42.3025,84.5807,1.0845,1445.5419,123.4212,7,11.0355,0.7881,28.0275,0.7108,4,0.0,4.6265,12,89.6783,2,49.9193,0.2786,1458,18.4764,0.3177,High
URC_11967,13.195,80.33,35.2547,1083.0257,1331.2794,56,11.6448,51.8197,41.3318,31.9851,55.8688,98275,38.5732,0.8247,14.9513,41.8887,1.1045,321.8562,10.5438,53.0952,62.7913,1.1234,1336.428,156.3611,4,35.3323,0.5376,23.4782,0.5787,4,0.0772,41.6135,7,93.0297,3,208.2225,0.404,9093,9.6575,0.3916,Critical
URC_11968,12.845,80.3143,40.4523,1848.2478,558.9379,33,17.2211,22.9898,65.6735,9.6388,11.6296,86613,8.0563,0.5764,37.789,22.8439,1.7273,403.3835,15.9111,32.4483,37.9363,0.6694,2319.603,244.0276,5,44.1035,0.456,33.0214,0.2927,67,0.7696,9.7344,8,24.8853,5,36.3574,0.5224,273,7.0479,0.3468,Moderate
URC_11969,12.916,80.1097,12.654,1940.9048,863.2473,2,48.633,6.9852,93.7065,4.2639,12.4045,17005,12.1733,0.1682,80.8992,36.9547,2.1803,333.4946,16.6774,32.3525,58.3131,0.4537,1554.2373,244.2668,7,28.7026,0.5149,31.0613,0.3022,46,0.4111,1.5076,4,50.0921,3,78.5733,0.477,5455,12.5112,0.3851,Low
URC_11970,13.1383,80.1556,46.4615,556.3059,117.291,2,33.9921,8.6621,100.0,0.0,6.0884,41365,12.8354,0.4197,66.9947,24.5971,2.1834,412.261,20.3867,20.0,39.8986,0.5989,1529.209,151.1538,8,24.5635,0.6839,32.8693,0.5132,39,0.5154,2.34,8,66.6332,3,100.9169,0.6464,18001,18.3257,0.5671,Low
URC_11971,12.8427,80.2787,10.4494,1185.5101,2537.8695,32,35.7593,19.5298,66.8778,8.5129,17.8992,58665,11.5975,0.4068,47.5463,8.7121,1.92,500.0,22.1591,28.2373,19.528,0.5604,1402.769,167.3931,6,10.7874,0.5098,28.2871,0.1231,29,0.3776,3.618,3,57.5981,1,109.0933,0.5821,1927,8.6548,0.3295,Low
URC_11972,12.9443,80.1126,22.4823,955.6615,919.6339,12,25.4374,0.2369,94.5735,8.6044,13.8465,33835,19.1817,0.3675,50.0864,52.8255,1.8571,377.0012,18.0115,31.6119,60.1371,0.5423,1683.0928,232.1818,5,33.9235,0.8849,9.2339,0.2124,72,0.6769,51.6077,6,26.7634,2,62.8824,0.2787,2253,15.1685,0.3121,Low
URC_11973,12.9742,80.2275,40.6559,1116.1336,801.95,39,14.8224,32.9448,66.7942,26.5463,53.8094,46972,19.2771,0.4575,65.7309,56.6493,2.2981,370.7249,1.4311,24.2062,72.5,0.6084,588.5074,105.7287,5,40.5538,0.4666,44.6063,0.495,18,0.5901,6.3472,4,60.9326,5,218.6382,0.2894,15337,18.0761,0.4895,Critical
URC_11974,13.0802,80.2599,31.0812,1086.8698,438.8027,51,29.1603,28.8385,41.8285,24.6926,41.2501,8776,17.8016,0.2698,69.9204,52.9615,2.293,282.193,7.0095,29.7299,89.4157,0.7935,1404.9435,169.1411,7,30.8695,0.3055,40.4621,0.5381,66,0.7878,24.135,8,22.8673,5,335.0889,0.6296,1835,26.8399,0.4541,Critical
URC_11975,12.8712,80.2462,10.1301,1832.5426,1484.836,6,31.9641,9.5714,78.7975,0.0,25.3989,22073,22.663,0.4416,76.0271,38.644,2.1412,315.5599,10.9609,31.0935,69.4673,0.553,774.391,194.4478,4,28.3318,0.4496,32.3302,0.2071,17,0.1789,8.4216,6,90.733,2,562.1885,0.4788,15445,15.4041,0.47,Low
URC_11976,13.1873,80.2619,38.6249,1797.4453,1139.5312,15,45.8888,28.7029,69.6229,8.0183,24.916,79490,28.3897,0.7391,32.8469,49.9907,1.7925,315.7784,6.731,36.5464,77.4679,0.7807,984.1387,160.553,8,36.774,0.3194,47.1171,0.7769,43,0.5408,87.215,10,54.7582,6,270.1678,0.1326,14103,23.4391,0.4782,Critical
URC_11977,13.0014,80.262,29.0795,289.3365,933.1695,32,25.4517,23.8199,58.938,17.6133,38.4307,53894,39.3959,0.7285,51.7579,45.4774,1.4997,340.3847,13.8897,39.4106,64.3997,0.5912,2059.2696,256.0416,8,15.1753,0.2761,48.4597,0.324,53,0.575,30.6655,0,54.8706,6,347.951,0.3045,9470,22.0915,0.4585,Critical
URC_11978,13.2127,80.3394,20.0056,722.9648,1398.5038,47,40.1353,25.4305,49.6115,21.0414,39.6253,42565,18.4611,0.4034,69.552,38.2359,2.1271,388.8187,14.1191,26.8288,79.5449,0.3238,899.4922,158.3391,6,30.3059,0.3468,26.4012,0.8587,40,0.8799,10.3842,5,54.0998,6,427.6504,0.6601,350,23.5335,0.4418,High
URC_11979,13.0105,80.1539,6.4959,1517.9114,2213.0859,45,19.3991,25.6565,54.879,26.5544,55.6739,15010,28.5264,0.5026,71.1197,36.074,1.7728,300.4219,14.1135,37.9104,68.2471,0.4462,400.7577,99.4609,7,25.8457,0.2096,44.9296,0.1675,65,0.7171,63.6426,6,35.6932,4,8.8462,0.5569,6067,16.179,0.4365,Critical
URC_11980,12.9238,80.3136,30.217,1383.7749,1226.7094,45,44.6727,23.7684,75.1113,11.2608,27.4464,86139,28.3195,0.7775,28.816,31.8659,2.2149,394.7424,16.3334,25.5339,43.642,0.4595,1878.7598,209.8629,9,39.0251,0.4357,38.7675,0.8959,35,0.6355,9.5382,13,54.8177,2,946.4738,0.3848,18329,12.322,0.4562,High
URC_11981,12.8638,80.0565,23.0389,1280.8255,1122.2199,15,39.3662,21.9834,83.9811,9.8197,26.6632,40538,13.6056,0.4058,74.0948,23.9727,1.3411,394.8877,16.7437,54.7008,32.6775,0.9382,777.2673,94.6633,7,29.0573,0.3526,49.4933,0.4988,18,0.3383,39.0268,5,77.2248,4,93.1198,0.0812,7073,7.583,0.3145,Low
URC_11982,12.8017,80.1365,26.8757,1987.9303,1560.2709,10,34.7493,4.7796,92.9636,0.0,18.6698,64178,24.1536,0.6329,54.061,15.0449,1.4024,397.7636,19.2192,47.1136,28.5267,0.9895,1433.7022,131.3333,6,14.933,0.5704,45.2344,0.1873,19,0.264,29.6469,4,100.0,1,344.283,0.5812,10464,13.0099,0.4251,Moderate
URC_11983,13.0395,80.0646,5.9776,707.0234,1119.1158,15,26.2869,22.3528,78.6755,3.9832,15.9439,75619,15.0976,0.5788,41.2296,14.4865,1.1124,380.5072,12.6508,44.2927,46.5914,0.7349,1033.284,213.6486,7,11.962,0.6297,25.0051,0.6582,47,0.656,85.3528,6,61.3092,7,68.2541,0.1307,18760,19.8857,0.5287,Moderate
URC_11984,12.8482,80.2454,19.9761,1054.735,554.2689,33,18.6782,21.5608,48.944,12.5232,18.2566,27170,39.1319,0.5736,69.1671,11.9775,1.8859,463.5092,12.9341,33.7534,2.1657,0.386,2047.1867,241.5471,12,6.491,0.379,57.5918,0.3951,36,0.537,19.0567,4,65.3466,2,677.9896,0.8003,16761,14.1126,0.5388,Moderate
URC_11985,12.9763,80.0802,30.7637,1959.3432,650.1251,39,34.9335,15.7787,62.5767,20.2873,39.4196,49556,13.691,0.4527,56.7655,27.6853,1.7214,300.9728,17.4295,35.4314,48.2178,0.7856,1395.4863,149.5044,3,11.1317,0.5612,19.092,0.31,77,0.8023,14.9331,7,6.8438,7,15.4292,0.2102,6352,9.9968,0.3826,Moderate
URC_11986,13.0652,80.3037,47.5176,1406.3269,1269.6793,47,23.1625,24.7869,47.8017,29.2801,43.3426,7711,0.5495,0.0451,83.6823,31.1818,1.7134,418.08,21.7047,46.4706,43.9054,0.8259,1641.0717,195.522,7,21.0269,0.5788,34.1127,0.6467,2,0.1405,0.4079,9,99.4519,0,1536.2885,0.319,568,9.4869,0.2113,Moderate
URC_11987,12.9241,80.244,22.5366,1314.9265,873.1139,35,44.1254,18.0612,61.8458,21.0119,39.7316,45233,17.4086,0.4923,49.9751,24.0807,1.6738,424.7948,15.329,31.9567,38.1318,0.7223,1528.3381,149.2548,7,8.4421,0.583,29.4588,0.3159,75,0.7455,9.839,3,34.3316,5,78.2638,0.2604,4017,16.0511,0.3666,Moderate
URC_11988,12.8789,80.0586,42.3196,351.7571,2699.4176,12,28.2646,15.5307,97.773,17.6563,32.7916,33273,13.0626,0.3035,76.677,29.7586,1.5602,410.2045,18.5466,35.734,53.0414,0.8063,1244.2948,113.4414,12,18.4038,0.0377,63.0364,0.8528,4,0.1591,1.082,9,82.6509,2,574.6854,0.3059,13696,8.6549,0.3905,Moderate
URC_11989,13.1486,80.2644,34.4482,530.981,2584.6663,37,20.2433,37.6026,64.0886,24.8265,49.6492,82372,28.963,0.7395,35.8941,17.925,2.3322,476.7894,17.3852,31.0121,15.0878,0.6053,1023.1701,115.5074,4,13.3489,0.6111,27.6465,0.571,35,0.6836,34.6207,6,51.3341,4,16.5781,0.4525,11789,5.8291,0.4312,High
URC_11990,13.2261,80.3086,27.8054,786.0727,547.2501,35,20.393,15.3084,66.1547,21.5887,43.8877,11630,16.1161,0.2144,78.2569,16.3853,1.6898,472.8528,24.1628,43.9364,12.657,0.891,1696.4289,231.9613,7,36.6233,0.755,26.2952,0.7892,34,0.4409,49.6742,5,59.151,7,158.4807,0.5763,3709,4.9911,0.4051,Low
URC_11991,12.8452,80.2483,12.8519,956.4518,698.0037,4,23.318,0.0,98.9409,4.0063,11.4081,78490,17.036,0.6405,35.0764,40.452,1.8439,294.1659,11.1273,29.4634,87.8553,0.5485,2050.167,188.0611,9,22.3901,0.4767,45.6352,0.2748,77,0.8236,9.9894,8,21.6073,6,35.1529,0.2072,8467,26.3821,0.4556,High
URC_11992,12.87,80.0592,13.3543,1019.56,675.9573,10,47.1746,0.0,92.0445,16.6771,42.4792,34045,31.138,0.5876,71.8238,6.1871,2.0433,500.0,27.5325,28.2784,31.3093,0.6652,1257.9528,160.0801,3,12.4579,0.6563,22.3848,0.6087,42,0.4953,17.3562,9,50.1037,2,1088.0607,0.5532,5055,6.2819,0.3287,Low
URC_11993,13.232,80.3074,32.4105,1809.1675,937.734,20,51.8866,6.8567,89.4465,7.8583,28.838,39356,39.6334,0.6814,62.4826,36.2748,1.1852,329.0049,12.7368,46.664,54.952,0.7695,803.7699,81.3558,4,7.3949,0.7244,22.0912,0.5908,9,0.2811,30.9928,5,89.8722,4,428.8199,0.6065,3003,17.1808,0.4072,Moderate
URC_11994,12.817,80.2697,18.6821,259.0634,917.3295,43,51.2699,20.2779,64.3586,17.9443,37.4204,24917,13.616,0.3118,84.1542,32.3902,2.0192,398.5718,10.6313,27.18,49.4599,0.5608,1338.6607,159.5876,9,29.9092,0.2177,50.013,0.5742,55,0.7392,0.5874,7,54.4489,0,4713.418,0.183,5713,23.1668,0.195,High
URC_11995,13.2399,80.1635,17.6156,534.2875,1043.5055,31,38.6338,25.5377,68.5917,16.5283,27.9098,17974,1.1022,0.0985,77.3034,37.2216,1.3833,317.2382,12.1775,41.6218,49.2373,1.0178,586.3917,125.2306,5,14.2698,0.585,26.7826,0.8909,74,0.8783,34.8637,12,34.7368,3,12.9309,0.4405,19476,16.1048,0.5344,Moderate
URC_11996,12.8021,80.1486,22.8327,330.0859,476.2069,31,21.6719,35.0344,52.5239,19.9681,44.4949,53002,32.2693,0.6221,61.47,45.5572,1.7284,290.2211,12.1121,37.665,84.3294,0.6905,1050.7866,111.2176,7,42.2616,0.5604,35.3291,0.6256,15,0.2539,0.5561,9,88.0574,4,294.8641,0.351,18332,17.8131,0.5159,High
URC_11997,13.1932,80.1939,23.034,1483.8559,1373.4674,31,54.9107,25.3795,59.6586,17.6843,36.1723,17615,11.3449,0.1259,78.3295,25.2261,2.2222,498.3777,16.7151,26.4627,24.6358,0.4118,1238.8188,158.4123,5,4.2695,0.2524,49.1176,0.2709,33,0.5492,32.2119,5,76.4104,4,331.7401,0.7227,5206,13.6318,0.4412,Moderate
URC_11998,12.9383,80.3101,35.8092,1942.6306,1742.6341,20,14.5318,20.7759,70.3315,0.4841,20.2759,55732,11.3963,0.3829,74.077,17.4368,1.5308,450.185,21.8343,35.6492,33.833,0.714,619.9314,124.955,5,6.8869,0.6238,33.0803,0.3446,64,0.6861,65.132,5,41.5513,5,38.7012,0.5991,7280,18.2303,0.4769,Low
URC_11999,13.2224,80.1256,18.934,1793.2236,2905.8003,48,32.6455,32.8455,48.5178,20.0624,53.2326,93176,25.7149,0.8382,30.7108,43.8881,2.2692,400.9272,7.7284,27.0329,49.0291,0.5496,920.6304,115.4998,8,18.2618,0.3243,40.6448,0.2241,44,0.5098,9.9076,2,64.7227,2,604.4717,0.1761,5834,20.3756,0.3319,Critical
URC_12000,12.9426,80.0803,34.6149,1460.4365,181.1343,9,32.2769,16.2328,86.9782,2.8175,27.7172,22098,19.1849,0.3555,73.5879,35.5857,1.1492,279.5944,17.8377,44.9552,68.7297,0.8139,1106.0014,93.4582,6,35.5717,0.5938,36.2111,0.2318,66,0.5916,35.8671,6,43.2822,3,467.5978,0.3091,2053,17.8057,0.327,Moderate
URC_12001,13.0944,80.3094,30.2765,91.9695,993.1803,59,36.542,47.2056,27.072,35.2082,75.8722,41382,31.6523,0.6262,63.0455,23.5783,1.3862,365.3057,20.8853,43.2646,32.6381,0.9916,991.6106,148.5905,5,19.3066,0.6867,24.1366,0.302,42,0.4513,33.9391,5,47.496,3,987.4334,0.227,5093,13.1636,0.3069,High
URC_12002,12.836,80.0579,4.912,726.7102,964.9936,13,26.3604,31.3158,79.917,12.8225,19.7676,18009,3.7422,0.2311,83.1557,40.7823,1.3675,282.7031,10.5989,42.8513,88.5401,0.958,1811.2307,213.1988,10,38.3915,0.4112,39.8072,0.2052,67,0.6652,1.417,7,40.5952,5,40.5733,0.774,13184,26.9231,0.6056,High
URC_12003,12.909,80.3233,28.5341,1734.0552,772.486,37,32.9404,24.2294,67.7538,24.534,40.4699,38060,39.9321,0.6788,68.0581,28.3314,2.2899,407.4283,16.7088,23.6739,46.0647,0.4979,998.4315,136.7529,5,27.3141,0.7886,27.3707,0.0574,11,0.0,37.0646,2,100.0,4,84.907,0.267,17908,4.1927,0.4467,Moderate
URC_12004,13.1482,80.1417,1.0,1323.487,3091.7829,58,41.9195,37.663,34.9314,36.4415,55.9773,99413,9.5884,0.6606,33.22,14.1564,2.2608,480.9513,23.6954,21.1566,16.1893,0.2,2136.9417,143.261,8,35.9482,0.5695,30.4807,0.1559,35,0.5813,57.2855,2,69.8679,3,359.5948,0.604,2969,8.3708,0.3607,High
URC_12005,13.0379,80.2025,14.2573,458.7226,913.2205,59,25.7966,33.124,46.0844,28.7586,66.6191,30653,29.2562,0.4912,67.2665,13.3838,1.4954,373.9747,13.6406,33.4254,34.4609,0.5671,685.5887,124.3203,6,44.5095,0.7294,24.8006,0.2156,3,0.0828,1.6833,3,100.0,1,443.8381,0.4186,11769,5.6828,0.3733,Moderate
URC_12006,13.2176,80.0897,30.5569,959.6499,1913.889,41,31.5651,36.319,55.9246,25.2963,63.344,43905,31.1257,0.6322,77.793,51.5256,1.1345,281.9232,11.5253,49.1435,94.9879,0.8185,1583.7999,173.0429,7,15.6587,0.7227,25.3364,0.7298,40,0.4035,1.7561,10,65.2139,7,54.888,0.3218,7240,19.3717,0.4501,Critical
URC_12007,12.9929,80.3207,24.8723,221.4404,417.5576,24,22.4532,18.1379,84.863,16.1822,22.7779,63196,4.3324,0.4531,51.7852,26.5215,1.623,427.5948,8.9419,32.478,28.3789,0.7556,2013.0932,134.8575,8,5.8447,0.5131,34.37,0.5451,7,0.1059,48.9259,5,100.0,3,215.9037,0.245,12525,16.0473,0.4195,Low
URC_12008,13.1914,80.275,3.7853,1065.563,749.7606,53,40.0626,43.1417,52.2219,23.6073,64.7534,17349,7.1612,0.1785,71.4207,39.5367,2.3084,320.2061,16.4555,24.7138,40.0877,0.4625,1620.9003,157.7497,4,41.2422,0.6227,23.1825,0.6442,61,0.6959,42.9496,4,48.6372,2,362.8048,0.5077,16225,12.367,0.4774,High
URC_12009,13.002,80.3272,11.5701,1807.0055,1867.9935,25,36.0171,29.7618,48.9245,15.5468,38.6192,27286,30.1928,0.5039,65.7857,25.7339,1.6927,417.5351,22.0054,40.9285,38.9476,0.6034,818.9013,103.2517,4,29.5856,0.5542,24.3015,0.1839,76,0.9245,33.6351,5,14.7174,7,96.978,0.0768,19058,14.4389,0.4983,Moderate
URC_12010,13.2407,80.255,1.0,125.5018,1618.6557,59,29.3952,38.4281,53.047,30.2957,53.575,54586,36.7248,0.577,50.6131,19.2428,1.1686,378.6773,21.9377,44.4509,33.1647,0.859,1189.3901,116.518,9,25.5957,0.2066,47.3117,0.7118,16,0.262,8.597,8,78.407,2,129.8555,0.2098,8375,6.3525,0.3222,High
URC_12011,13.2319,80.1054,8.8892,1247.0885,846.1568,59,32.7365,20.8814,59.047,32.7234,61.87,37773,26.8073,0.526,57.4181,35.4259,1.9854,292.9325,15.3671,35.8183,60.6677,0.8282,1856.3879,178.1579,6,43.1009,0.7073,16.6172,0.6826,29,0.5342,34.1323,7,58.6035,3,364.1211,0.4469,15346,14.4963,0.4774,Critical
URC_12012,12.9481,80.1425,31.9488,504.5503,1068.9971,30,56.3392,21.7016,61.249,16.6055,29.911,61084,13.281,0.5403,45.6285,51.8636,1.734,290.162,6.7732,30.755,97.0115,0.7747,1889.256,191.6033,8,20.3572,0.4531,29.7539,0.4839,65,0.9309,1.5869,9,18.1113,6,170.9537,0.3827,15693,37.5716,0.6036,Critical
URC_12013,13.1987,80.1961,18.3108,1981.2509,1470.6899,24,20.8748,24.1341,64.5355,14.7375,35.2612,70828,25.2896,0.6694,42.3388,47.8734,1.297,354.9347,14.4247,40.4336,103.042,0.8979,926.1722,126.7604,2,2.8452,0.896,10.3489,0.9023,30,0.4655,41.7094,11,63.3912,4,11.8968,0.5425,7663,26.3047,0.49,Moderate
URC_12014,13.1814,80.2322,27.0393,176.9484,1334.3488,9,23.0728,21.1958,71.3919,0.8013,8.2839,62855,4.5013,0.3881,43.4144,10.7707,2.1547,500.0,16.0988,21.9852,23.2802,0.3724,1754.8505,181.2882,6,36.3425,0.7179,30.1356,0.2889,74,0.7313,21.1017,3,25.8806,7,52.1926,0.4803,18829,23.1435,0.6129,Low
URC_12015,12.8948,80.3279,25.1637,1253.7182,315.4462,29,34.8512,27.8279,53.7063,17.806,53.2791,57532,25.7462,0.6186,52.4135,45.1537,1.3048,304.0059,9.2858,44.8819,73.9404,0.7031,1155.1835,57.0751,8,14.691,0.2902,46.9883,0.3946,71,0.8754,7.1919,5,33.9499,4,47.2827,0.1835,11018,28.3106,0.4587,Critical
URC_12016,13.0809,80.1652,25.391,549.9228,788.0818,10,40.4669,18.0319,83.6819,4.3847,25.6979,95980,21.9022,0.8634,38.7127,5.0435,1.3395,464.7863,26.0803,43.8404,12.6669,0.8919,616.3149,106.7547,5,25.844,0.6292,26.8481,0.6845,63,0.804,31.8739,5,41.0959,6,180.5068,0.3784,19467,11.8034,0.5371,Low
URC_12017,12.8327,80.2609,37.2776,1770.803,521.116,14,17.147,25.784,91.0797,8.9911,32.0936,77259,0.9024,0.436,45.3891,23.6671,1.1073,377.95,18.89,44.9245,37.1133,0.802,1612.2837,146.8788,12,28.4454,0.5457,51.2335,0.4644,49,0.6557,0.4816,4,56.3731,6,49.7894,0.1841,4652,15.3475,0.3682,High
URC_12018,13.1765,80.3383,22.5651,287.7631,600.7768,22,13.9753,20.1931,82.4584,15.9215,29.8757,92707,34.5191,0.8868,36.9871,58.249,2.2093,337.8572,12.6018,28.1877,78.555,0.4442,1108.0545,111.3409,8,23.9482,0.1693,50.8907,0.9332,74,1.0,9.796,7,18.7857,6,99.2836,0.3546,5976,19.9079,0.4323,Critical
URC_12019,12.8785,80.0957,35.928,887.0426,436.5625,45,10.0,33.3527,66.715,21.8819,57.0643,94786,26.1116,0.8591,29.169,32.461,1.717,377.6187,19.6205,31.5728,30.9867,0.5821,1740.8461,172.614,6,41.1209,0.6019,32.8415,0.5744,54,0.5656,5.0531,12,49.7755,9,13.7878,0.1746,19470,10.2876,0.5329,Critical
URC_12020,12.8319,80.3088,1.0,411.455,3567.9785,12,32.1412,9.9144,78.2596,3.0028,12.2946,39085,0.6113,0.1481,59.0806,43.2368,1.651,289.2526,9.0552,38.2965,41.7456,0.7899,837.1588,125.8494,8,33.2341,0.157,58.5691,0.5953,79,0.9364,36.0257,10,33.8004,2,414.4933,0.0899,7054,24.2281,0.348,Moderate
URC_12021,12.9801,80.1762,38.3371,1608.9153,658.8375,54,34.0663,38.682,36.0069,24.1459,62.1515,17788,19.095,0.3092,68.5759,12.5002,1.1915,496.3274,29.2893,44.9181,31.8919,0.7548,1790.2876,161.8027,6,12.9123,0.7961,13.0362,0.238,8,0.2722,42.8571,4,70.6793,2,1185.9309,0.1263,15496,12.5785,0.37,High
URC_12022,13.0596,80.2697,9.5191,735.315,1419.9893,8,25.0909,4.8354,93.3556,8.0173,20.5249,74527,33.0939,0.8217,42.0728,10.1803,1.5342,440.115,18.7131,41.5949,17.3183,0.5682,637.5558,117.4707,7,32.3922,0.2448,41.7187,0.3769,67,0.8447,19.6647,4,11.6459,4,360.1184,0.2672,9359,4.8114,0.3555,Low
URC_12023,13.1847,80.1381,12.1247,414.0907,2141.2397,60,35.5418,34.8349,36.258,39.1047,77.3755,30950,28.8858,0.581,66.4801,31.7668,1.3643,389.7019,19.4336,41.0819,56.0486,0.6423,1942.9209,217.0757,11,11.48,0.3059,47.9793,0.1682,51,0.6285,82.2178,2,42.272,2,349.2816,0.7857,8449,18.1745,0.4789,Critical
URC_12024,13.2384,80.1502,16.5446,1465.5071,2778.8184,3,39.5786,2.506,86.011,0.0,21.9242,48434,9.9641,0.3886,51.0143,46.1353,1.2256,264.1835,13.6772,34.4722,98.6072,0.7362,2411.9661,233.9982,10,38.1191,0.4024,50.4172,0.9083,0,0.3474,69.0556,12,100.0,3,35.2918,0.1906,1887,26.2116,0.3483,High
URC_12025,12.9978,80.0581,38.0063,1643.5738,320.3018,26,36.7594,15.5044,75.3047,10.9538,32.8363,68167,10.938,0.4801,38.4495,55.8954,1.1132,228.5892,5.8984,40.6309,105.318,0.844,1213.0151,115.2947,3,23.7012,0.7273,15.2198,0.8554,37,0.6273,68.8989,11,46.0051,3,288.2364,0.7085,18690,23.5398,0.6016,High
URC_12026,12.8272,80.3414,14.3284,951.6712,750.4743,20,10.6679,0.0,87.3758,1.6311,0.0,74763,15.3754,0.5721,33.4129,27.1761,1.2182,403.4809,8.8489,44.0957,42.5377,0.9673,1242.6445,127.8784,5,12.4472,0.8735,16.6892,0.7222,65,0.8957,38.7844,10,32.3116,6,580.1398,0.3921,6912,23.9462,0.4509,Moderate
URC_12027,13.1371,80.294,17.1293,788.7563,2117.7078,17,26.9112,7.4032,90.6357,17.6039,31.088,30319,8.9259,0.2792,76.8916,50.4867,1.6537,338.5889,12.177,37.3871,77.1392,0.6204,1893.8842,182.8204,8,7.8529,0.6806,26.8543,0.546,19,0.1893,8.2786,5,83.8874,2,75.4336,0.4203,10989,11.8403,0.4141,Moderate
URC_12028,13.0543,80.0782,13.4597,1282.6812,1176.6999,31,28.9437,17.1054,67.8785,15.6311,32.3761,33728,27.0976,0.5087,68.0063,23.764,1.3339,397.1977,25.5682,42.8357,23.7434,0.9381,922.708,91.3034,7,42.9662,0.4267,33.2919,0.6856,19,0.3811,18.2931,10,76.3926,3,28.472,0.5467,7847,10.107,0.4149,Moderate
URC_12029,13.0016,80.3499,28.0647,1320.2233,1747.6382,13,34.6914,23.4783,82.2082,13.5103,47.3353,85610,34.2025,0.7704,33.139,55.9917,1.5495,226.3067,6.5506,35.8432,83.5125,0.8016,1221.1148,167.7756,11,13.427,0.412,56.8586,0.6525,26,0.2419,32.3597,5,65.7259,3,139.5161,0.4496,8587,11.0749,0.4034,Critical
URC_12030,12.9392,80.2315,33.9233,1338.4535,677.556,42,26.1432,32.7012,66.0653,29.6405,68.9026,89285,28.4481,0.8302,36.6322,51.1296,1.1766,394.9701,10.0286,48.8129,75.8587,0.9097,1804.6953,191.6904,9,20.0988,0.4824,32.6649,0.6085,21,0.4857,9.2133,10,65.6871,4,5.9825,0.5252,12045,23.4577,0.5191,Critical
URC_12031,13.0261,80.3061,45.4519,587.7274,2218.7853,50,50.7261,45.403,41.2124,23.1715,62.8613,97539,9.994,0.6584,27.3844,16.033,1.5403,454.4061,17.9725,30.0212,13.9414,0.642,1655.8783,195.5574,10,42.6236,0.2977,49.9194,0.1613,0,0.1889,13.8996,4,100.0,0,1818.4058,0.6542,11362,10.693,0.3827,High
URC_12032,12.9524,80.07,53.7978,1885.5398,1818.3606,32,20.5546,17.7704,60.427,20.7916,33.0349,8518,25.3073,0.3994,83.8335,31.9137,2.2194,453.1456,16.6158,25.5693,30.5424,0.4337,1262.2286,186.2438,4,42.2842,0.489,33.0988,0.6362,66,0.9428,26.879,7,22.1011,4,196.4726,0.5398,7744,17.1713,0.4482,High
URC_12033,13.1407,80.1668,32.8022,466.2163,234.17,6,34.7148,2.3685,92.071,0.0,9.2891,88616,33.22,0.868,33.8845,52.7506,1.9907,290.5011,16.3267,32.5486,86.3284,0.9063,536.0754,60.8021,1,8.6101,0.7991,9.074,0.7207,18,0.2767,60.2778,12,89.4341,4,8.3899,0.4517,18724,17.031,0.5455,Low
URC_12034,13.0448,80.2509,29.3879,779.6086,589.6571,50,33.0366,28.5586,51.2713,18.9377,33.9509,51429,26.5442,0.6118,51.429,44.6076,1.7143,417.3285,15.0838,38.1544,54.566,0.6883,618.3722,81.728,2,15.9126,0.6564,16.5392,0.2289,79,0.9444,12.2817,7,4.6124,4,80.7549,0.1525,17298,20.971,0.4849,Critical
